,Term Status,Class Section,Class Title,Instructor,Day,Start_Time,End_Time,Location
687,22SOpen,BIS 3320.002,The Nature of Intellectual Inquiry,Neall Pogue ,Thursday,10:00:00,11:15:00,ML2 1.214
688,22SFull,BIS 3320.003,The Nature of Intellectual Inquiry,David Wright ,Monday,16:00:00,17:15:00,ECSN 2.112
689,22SFull,BIS 3320.003,The Nature of Intellectual Inquiry,David Wright ,Wednesday,16:00:00,17:15:00,ECSN 2.112
690,22SOpen,BIS 3320.501,The Nature of Intellectual Inquiry,David Wright ,Friday,19:00:00,21:45:00,HH 2.502
691,22SFull,BLAW 2301.001,Business and Public Law,Christina Betanzos ,Monday,09:00:00,09:50:00,JSOM 1.212
692,22SFull,BLAW 2301.001,Business and Public Law,Christina Betanzos ,Wednesday,09:00:00,09:50:00,JSOM 1.212
693,22SFull,BLAW 2301.001,Business and Public Law,Christina Betanzos ,Friday,09:00:00,09:50:00,JSOM 1.212
694,22SFull,BLAW 2301.002,Business and Public Law,Matthew Polze ,Monday,11:00:00,11:50:00,JSOM 1.212
695,22SFull,BLAW 2301.002,Business and Public Law,Matthew Polze ,Wednesday,11:00:00,11:50:00,JSOM 1.212
696,22SFull,BLAW 2301.002,Business and Public Law,Matthew Polze ,Friday,11:00:00,11:50:00,JSOM 1.212
697,22SFull,BLAW 2301.003,Business and Public Law,Matthew Polze ,Monday,12:00:00,12:50:00,JSOM 1.212
698,22SFull,BLAW 2301.003,Business and Public Law,Matthew Polze ,Wednesday,12:00:00,12:50:00,JSOM 1.212
699,22SFull,BLAW 2301.003,Business and Public Law,Matthew Polze ,Friday,12:00:00,12:50:00,JSOM 1.212
700,22SFull,BLAW 2301.004,Business and Public Law,Christina Betanzos ,Monday,13:00:00,14:15:00,JSOM 1.212
701,22SFull,BLAW 2301.004,Business and Public Law,Christina Betanzos ,Wednesday,13:00:00,14:15:00,JSOM 1.212
702,22SFull,BLAW 2301.005,Business and Public Law,Christina Betanzos ,Wednesday,16:00:00,18:45:00,JSOM 1.217
703,22SFull,BLAW 2301.006,Business and Public Law,Matthew Polze ,Tuesday,10:00:00,11:15:00,JSOM 1.212
704,22SFull,BLAW 2301.006,Business and Public Law,Matthew Polze ,Thursday,10:00:00,11:15:00,JSOM 1.212
705,22SFull,BLAW 2301.501,Business and Public Law,Walter Sutton ,Monday,19:00:00,21:45:00,JSOM 1.110
706,22SOpen,BLAW 4301.001,International Law,Stephen Molina ,Tuesday,14:30:00,15:45:00,JSOM 2.714
707,22SOpen,BLAW 4301.001,International Law,Stephen Molina ,Thursday,14:30:00,15:45:00,JSOM 2.714
708,22SOpen,BMEN 1208.101,Introduction to Bioengineering II,Kathleen Myers ,Wednesday,10:00:00,12:45:00,ML1 1.122
709,22SOpen,BMEN 1208.103,Introduction to Bioengineering II,Kathleen Myers ,Friday,11:30:00,14:15:00,ML1 1.122
710,22SOpen,BMEN 1208.105,Introduction to Bioengineering II,Clark Meyer ,Tuesday,10:00:00,11:15:00,ML1 1.118
711,22SOpen,BMEN 1208.105,Introduction to Bioengineering II,Clark Meyer ,Thursday,10:00:00,11:15:00,ML1 1.118
712,22SFull,BMEN 1208.106,Introduction to Bioengineering II,Clark Meyer ,Tuesday,10:00:00,11:15:00,ML1 1.122
713,22SFull,BMEN 1208.106,Introduction to Bioengineering II,Clark Meyer ,Thursday,10:00:00,11:15:00,ML1 1.122
714,22SOpen,BMEN 2320.001,Statics,Christian Rivera ,Monday,10:00:00,11:15:00,ECSN 2.112
715,22SOpen,BMEN 2320.001,Statics,Christian Rivera ,Wednesday,10:00:00,11:15:00,ECSN 2.112
716,22SOpen,BMEN 3120.101,Biomedical Circuits and Instrumentation Laboratory,Tariq Ali ,Tuesday,13:00:00,15:45:00,ML1 1.110
717,22SOpen,BMEN 3130.101,Engineering Physiology Laboratory,Benjamin Porter ,Monday,10:00:00,12:45:00,ML1 1.118
718,22SOpen,BMEN 3130.102,Engineering Physiology Laboratory,Abraham Taha ,Monday,13:00:00,15:45:00,ML1 1.118
719,22SOpen,BMEN 3150.101,Biomedical Engineering Laboratory,Tariq Ali ,Wednesday,10:00:00,12:45:00,ML1 1.110
720,22SOpen,BMEN 3150.102,Biomedical Engineering Laboratory,Tariq Ali ,Wednesday,10:00:00,12:45:00,ML1 1.114
721,22SOpen,BMEN 3150.103,Biomedical Engineering Laboratory,Tariq Ali ,Wednesday,13:00:00,15:45:00,ML1 1.110
722,22SFull,BMEN 3150.104,Biomedical Engineering Laboratory,Tariq Ali ,Wednesday,13:00:00,15:45:00,ML1 1.114
723,22SOpen,BMEN 3220.101,Electrical and Electronic Circuits in Biomedical Engineering Lab,Tariq Ali ,Thursday,13:00:00,15:45:00,ML1 1.122
724,22SOpen,BMEN 3310.001,Fluid Mechanics and Transport Processes in Biomedical Engineering,Christian Rivera ,Tuesday,16:00:00,17:15:00,SLC 3.102
725,22SOpen,BMEN 3310.001,Fluid Mechanics and Transport Processes in Biomedical Engineering,Christian Rivera ,Thursday,16:00:00,17:15:00,SLC 3.102
726,22SOpen,BMEN 3315.001,Thermodynamics and Physical Chemistry in Biomedical Engineering,Stuart Cogan ,Monday,14:30:00,15:45:00,SLC 2.302
727,22SOpen,BMEN 3315.001,Thermodynamics and Physical Chemistry in Biomedical Engineering,Stuart Cogan ,Wednesday,14:30:00,15:45:00,SLC 2.302
728,22SOpen,BMEN 3318.001,Introduction to Engineered Biomaterials,Jesus Caraveo Frescas ,Tuesday,11:30:00,12:45:00,CB3 1.314
729,22SOpen,BMEN 3318.001,Introduction to Engineered Biomaterials,Jesus Caraveo Frescas ,Thursday,11:30:00,12:45:00,CB3 1.314
730,22SOpen,BMEN 3320.001,Electrical and Electronic Circuits in Biomedical Engineering,Abraham Taha ,Tuesday,08:30:00,09:45:00,GR 3.302
731,22SOpen,BMEN 3320.001,Electrical and Electronic Circuits in Biomedical Engineering,Abraham Taha ,Thursday,08:30:00,09:45:00,GR 3.302
732,22SOpen,BMEN 3325.002,Advanced Computational Tools for Biomedical Engineering,Katherine Brown ,Tuesday,14:30:00,15:45:00,ML1 1.106
733,22SOpen,BMEN 3325.002,Advanced Computational Tools for Biomedical Engineering,Katherine Brown ,Thursday,14:30:00,15:45:00,ML1 1.106
734,22SOpen,BMEN 3330.001,Engineering Physiology of the Human Body,Shashank Sirsi ,Tuesday,13:00:00,14:15:00,ECSN 2.126
735,22SOpen,BMEN 3330.001,Engineering Physiology of the Human Body,Shashank Sirsi ,Thursday,13:00:00,14:15:00,ECSN 2.126
736,22SOpen,BMEN 3331.001,Cell and Molecular Engineering,Seth Hays ,Tuesday,08:30:00,09:45:00,AD 2.232
737,22SOpen,BMEN 3331.001,Cell and Molecular Engineering,Seth Hays ,Thursday,08:30:00,09:45:00,AD 2.232
738,22SFull,BMEN 3331.002,Cell and Molecular Engineering,Caroline Jones ,Monday,13:00:00,14:15:00,ECSN 2.120
739,22SFull,BMEN 3331.002,Cell and Molecular Engineering,Caroline Jones ,Wednesday,13:00:00,14:15:00,ECSN 2.120
740,22SOpen,BMEN 3341.001,Probability Theory and Statistics for Biomedical Engineers,Kathleen Myers ,Monday,13:00:00,14:15:00,FN 2.202
741,22SOpen,BMEN 3341.001,Probability Theory and Statistics for Biomedical Engineers,Kathleen Myers ,Wednesday,13:00:00,14:15:00,FN 2.202
742,22SOpen,BMEN 3341.002,Probability Theory and Statistics for Biomedical Engineers,Kathleen Myers ,Monday,16:00:00,17:15:00,CB3 1.312
743,22SOpen,BMEN 3341.002,Probability Theory and Statistics for Biomedical Engineers,Kathleen Myers ,Wednesday,16:00:00,17:15:00,CB3 1.312
744,22SOpen,BMEN 3350.001,Biomedical Component and System Design,Tariq Ali ,Tuesday,08:30:00,09:45:00,ECSS 2.306
745,22SOpen,BMEN 3350.001,Biomedical Component and System Design,Tariq Ali ,Thursday,08:30:00,09:45:00,ECSS 2.306
746,22SOpen,BMEN 3350.002,Biomedical Component and System Design,Tariq Ali ,Tuesday,11:30:00,12:45:00,FN 2.106
747,22SOpen,BMEN 3350.002,Biomedical Component and System Design,Tariq Ali ,Thursday,11:30:00,12:45:00,FN 2.106
748,22SOpen,BMEN 3380.001,Medical Imaging Systems and Methods,Luca Antonio Forte ,Tuesday,13:00:00,14:15:00,CB 1.218
749,22SOpen,BMEN 3380.001,Medical Imaging Systems and Methods,Luca Antonio Forte ,Thursday,13:00:00,14:15:00,CB 1.218
750,22SOpen,BMEN 3399.001,Introductory Biomechanics,Christian Rivera ,Tuesday,10:00:00,11:15:00,ECSW 3.250
751,22SOpen,BMEN 3399.001,Introductory Biomechanics,Christian Rivera ,Thursday,10:00:00,11:15:00,ECSW 3.250
752,22SFull,BMEN 3399.002,Introductory Biomechanics,Gu Eon Kang ,Monday,11:30:00,12:45:00,AD 2.232
753,22SFull,BMEN 3399.002,Introductory Biomechanics,Gu Eon Kang ,Wednesday,11:30:00,12:45:00,AD 2.232
754,22SOpen,BMEN 3402.501,Signals and Systems for Biomedical Engineering,Soudeh Ardestani Khoubrouy ,Tuesday,17:30:00,19:00:00,GR 3.420
755,22SOpen,BMEN 3402.501,Signals and Systems for Biomedical Engineering,Soudeh Ardestani Khoubrouy ,Thursday,17:30:00,19:00:00,GR 3.420
756,22SOpen,BMEN 4110.101,Biomedical Feedback Systems Laboratory,Soudeh Ardestani Khoubrouy ,Thursday,13:00:00,15:45:00,ML1 1.114
757,22SOpen,BMEN 4110.102,Biomedical Feedback Systems Laboratory,Soudeh Ardestani Khoubrouy ,Thursday,13:00:00,15:45:00,ML1 1.110
758,22SOpen,BMEN 4110.103,Biomedical Feedback Systems Laboratory,Soudeh Ardestani Khoubrouy ,Thursday,13:00:00,15:45:00,ML1 1.118
759,22SFull,BMEN 4301.001,Introduction to Medical Device Development,Benjamin Porter ,Tuesday,16:00:00,17:15:00,FO 2.702
760,22SFull,BMEN 4301.001,Introduction to Medical Device Development,Benjamin Porter ,Thursday,16:00:00,17:15:00,FO 2.702
761,22SOpen,BMEN 4310.001,Feedback Systems in Biomedical Engineering,Soudeh Ardestani Khoubrouy ,Tuesday,10:00:00,11:15:00,JO 4.614
762,22SOpen,BMEN 4310.001,Feedback Systems in Biomedical Engineering,Soudeh Ardestani Khoubrouy ,Thursday,10:00:00,11:15:00,JO 4.614
763,22SOpen,BMEN 4355.001,Finite Element Analysis in Biomedical Engineering - Finite Element Analysis in Bio,Clark Meyer ,Tuesday,16:00:00,17:15:00,ECSN 2.112
764,22SOpen,BMEN 4355.001,Finite Element Analysis in Biomedical Engineering - Finite Element Analysis in Bio,Clark Meyer ,Thursday,16:00:00,17:15:00,ECSN 2.112
765,22SOpen,BMEN 4360.001,Biomaterials and Medical Devices,Danieli Rodrigues ,Monday,10:00:00,11:15:00,AD 2.232
766,22SOpen,BMEN 4360.001,Biomaterials and Medical Devices,Danieli Rodrigues ,Wednesday,10:00:00,11:15:00,AD 2.232
767,22SOpen,BMEN 4370.001,Biomedical Image Processing,Katherine Brown ,Tuesday,11:30:00,12:45:00,ML1 1.106
768,22SOpen,BMEN 4370.001,Biomedical Image Processing,Katherine Brown ,Thursday,11:30:00,12:45:00,ML1 1.106
769,22SOpen,BMEN 4389.201,Senior Design Project II,Todd Polk ,Friday,13:00:00,15:45:00,ECSS 2.306
770,22SOpen,BMEN 4v95.001,Undergraduate Topics in Biomedical Engineering - Introduction to Biophotonics,Yichen Ding ,Tuesday,10:00:00,11:15:00,CB 1.219
771,22SOpen,BMEN 4v95.001,Undergraduate Topics in Biomedical Engineering - Introduction to Biophotonics,Yichen Ding ,Thursday,10:00:00,11:15:00,CB 1.219
772,22SOpen,BMEN 6302.001,Dynamics of Complex Networks and Systems,Justin Ruths ,Tuesday,10:00:00,11:15:00,ECSW 3.210
773,22SOpen,BMEN 6302.001,Dynamics of Complex Networks and Systems,Justin Ruths ,Thursday,10:00:00,11:15:00,ECSW 3.210
774,22SOpen,BMEN 6315.001,Advanced Biomaterials Technologies and Applications to Medical Devices,Orlando Auciello ,Tuesday,16:00:00,17:15:00,SCI 3.240
775,22SOpen,BMEN 6315.001,Advanced Biomaterials Technologies and Applications to Medical Devices,Orlando Auciello ,Thursday,16:00:00,17:15:00,SCI 3.240
776,22SOpen,BMEN 6338.001,Six Sigma Yellow Belt for Biomedical Engineers,Benjamin Porter ,Tuesday,14:30:00,15:45:00,FO 3.616
777,22SOpen,BMEN 6338.001,Six Sigma Yellow Belt for Biomedical Engineers,Benjamin Porter ,Thursday,14:30:00,15:45:00,FO 3.616
778,22SOpen,BMEN 6342.001,Biomaterials and Medical Devices,Danieli Rodrigues ,Monday,11:30:00,12:45:00,ECSW 2.325
779,22SOpen,BMEN 6342.001,Biomaterials and Medical Devices,Danieli Rodrigues ,Wednesday,11:30:00,12:45:00,ECSW 2.325
780,22SOpen,BMEN 6366.001,Image-Guided Drug Delivery,Shashank Sirsi ,Tuesday,14:30:00,15:45:00,ECSW 2.325
781,22SOpen,BMEN 6366.001,Image-Guided Drug Delivery,Shashank Sirsi ,Thursday,14:30:00,15:45:00,ECSW 2.325
782,22SOpen,BMEN 6372.001,Engineering Systems Modeling and Simulation,Mark Spong ,Tuesday,13:00:00,14:15:00,ECSN 2.120
783,22SOpen,BMEN 6372.001,Engineering Systems Modeling and Simulation,Mark Spong ,Thursday,13:00:00,14:15:00,ECSN 2.120
784,22SOpen,BMEN 6373.001,Physiology and Immunology for Engineers,Fang Bian ,Tuesday,10:00:00,11:15:00,ECSN 2.110
785,22SOpen,BMEN 6373.001,Physiology and Immunology for Engineers,Fang Bian ,Thursday,10:00:00,11:15:00,ECSN 2.110
786,22SOpen,BMEN 6379.001,Mechanics of Soft Tissues,Jacopo Ferruzzi ,Monday,11:30:00,12:45:00,ML2 1.216
787,22SOpen,BMEN 6379.001,Mechanics of Soft Tissues,Jacopo Ferruzzi ,Wednesday,11:30:00,12:45:00,ML2 1.216
788,22SOpen,BMEN 6382.001,Systems Biology,Leonidas Bleris ,Friday,10:00:00,12:45:00,ECSW 2.325
791,22SOpen,BMEN 6394.001,Medical Imaging Techniques and Image Processing,Maysam Shahedi Bagh Khandan ,Monday,10:00:00,11:15:00,ECSW 2.325
792,22SOpen,BMEN 6394.001,Medical Imaging Techniques and Image Processing,Maysam Shahedi Bagh Khandan ,Wednesday,10:00:00,11:15:00,ECSW 2.325
795,22SOpen,BMEN 6v87.002,Special Topics in Biomedical Engineering - Cancer: Pathology-therapeutics,Girgis Obaid ,Tuesday,08:30:00,09:45:00,ECSW 2.325
796,22SOpen,BMEN 6v87.002,Special Topics in Biomedical Engineering - Cancer: Pathology-therapeutics,Girgis Obaid ,Thursday,08:30:00,09:45:00,ECSW 2.325
797,22SOpen,BMEN 7088.001,Departmental Seminar in Biomedical Engineering,Christian Rivera ,Friday,13:00:00,14:30:00,ECSS 2.410
799,22SOpen,BMEN 8188.001,Advanced Seminars in Biomedical Engineering III,Christian Rivera ,Monday,13:00:00,14:00:00,ECSW 2.325
800,22SOpen,BPS 4305.001,Strategic Management,Jun Xia ,Monday,11:30:00,12:45:00,JSOM 2.112
801,22SOpen,BPS 4305.001,Strategic Management,Jun Xia ,Wednesday,11:30:00,12:45:00,JSOM 2.112
802,22SOpen,BPS 4305.002,Strategic Management,Shawn Carraher ,Monday,13:00:00,14:15:00,JSOM 2.722
803,22SOpen,BPS 4305.002,Strategic Management,Shawn Carraher ,Wednesday,13:00:00,14:15:00,JSOM 2.722
804,22SFull,BPS 4305.003,Strategic Management,Livia Markoczi ,Monday,14:30:00,15:45:00,JSOM 2.714
805,22SFull,BPS 4305.003,Strategic Management,Livia Markoczi ,Wednesday,14:30:00,15:45:00,JSOM 2.714
806,22SOpen,BPS 4305.004,Strategic Management,Livia Markoczi ,Monday,16:00:00,17:15:00,JSOM 2.803
807,22SOpen,BPS 4305.004,Strategic Management,Livia Markoczi ,Wednesday,16:00:00,17:15:00,JSOM 2.803
808,22SOpen,BPS 4305.501,Strategic Management,Livia Markoczi ,Monday,17:30:00,18:45:00,JSOM 2.803
809,22SOpen,BPS 4305.501,Strategic Management,Livia Markoczi ,Wednesday,17:30:00,18:45:00,JSOM 2.803
810,22SFull,BPS 4395.001,Capstone Senior Project - Business,Naresh Pandey ,Friday,16:00:00,18:45:00,JSOM 1.107
811,22SFull,BPS 4395.002,Capstone Senior Project - Business,Vivek Arora ,Friday,16:00:00,18:45:00,JSOM 1.110
812,22SFull,BPS 4395.003,Capstone Senior Project - Business,Yuko Kitamura ,Friday,13:00:00,15:45:00,JSOM 1.107
813,22SFull,BPS 4395.004,Capstone Senior Project - Business,Jon Segelhorst ,Friday,13:00:00,15:45:00,JSOM 2.801
814,22SOpen,BPS 6310.501,Strategic Management,Zhiang Lin ,Tuesday,19:00:00,21:45:00,JSOM 2.803
815,22SOpen,BPS 6332.501,Strategic Leadership,Gregory Dess ,Monday,19:00:00,21:45:00,JSOM 2.902
816,22SOpen,BPS 6360.501,Management and Organizational Consulting Theory and Practice,Jeffrey Hicks ,Monday,19:00:00,21:45:00,JSOM 12.210
817,22SFull,BUAN 6312.001,Applied Econometrics and Time Series Analysis,Joonhwi Joo ,Monday,16:00:00,18:45:00,JSOM 12.206
818,22SOpen,BUAN 6312.002,Applied Econometrics and Time Series Analysis,Moran Blueshtein ,Wednesday,10:00:00,12:45:00,JSOM 12.210
819,22SFull,BUAN 6312.003,Applied Econometrics and Time Series Analysis,Joonhwi Joo ,Thursday,16:00:00,18:45:00,JSOM 12.214
820,22SFull,BUAN 6320.001,Database Foundations for Business Analytics,K. Srikanth ,Tuesday,16:00:00,18:45:00,SOM 1.102
821,22SFull,BUAN 6320.002,Database Foundations for Business Analytics,Hossein Kamalzadeh ,Monday,16:00:00,18:45:00,JSOM 1.107
822,22SOpen,BUAN 6320.003,Database Foundations for Business Analytics,K. Srikanth ,Thursday,16:00:00,18:45:00,JSOM 2.106
823,22SOpen,BUAN 6320.501,Database Foundations for Business Analytics,Cuneyd Kaya ,Tuesday,19:00:00,21:45:00,JSOM 11.206
824,22SOpen,BUAN 6320.502,Database Foundations for Business Analytics,Thiru Pandian ,Wednesday,19:00:00,21:45:00,JSOM 1.110
825,22SFull,BUAN 6320.503,Database Foundations for Business Analytics,Gasan Elkhodari ,Thursday,19:00:00,21:45:00,JSOM 1.212
826,22SFull,BUAN 6320.504,Database Foundations for Business Analytics,Hossein Kamalzadeh ,Monday,19:00:00,21:45:00,JSOM 12.222
827,22SOpen,BUAN 6335.501,Organizing for Business Analytics Platforms,Masudal Khan ,Wednesday,19:00:00,21:45:00,JSOM 1.107
828,22SFull,BUAN 6337.001,Predictive Analytics Using SAS,Upender Subramanian ,Wednesday,16:00:00,18:45:00,JSOM 2.714
829,22SFull,BUAN 6337.002,Predictive Analytics Using SAS,B Murthi ,Tuesday,13:00:00,15:45:00,JSOM 2.106
830,22SFull,BUAN 6337.003,Predictive Analytics Using SAS,B Murthi ,Tuesday,16:00:00,18:45:00,JSOM 2.106
831,22SFull,BUAN 6337.004,Predictive Analytics Using SAS,B Murthi ,Thursday,10:00:00,12:45:00,JSOM 1.110
832,22SOpen,BUAN 6337.501,Predictive Analytics Using SAS,Shervin Tehrani ,Monday,19:00:00,21:45:00,JSOM 2.717
833,22SOpen,BUAN 6340.001,Programming for Data Science,Jason Parker ,Wednesday,16:00:00,18:45:00,JSOM 2.115
834,22SFull,BUAN 6340.002,Programming for Data Science,Jason Parker ,Thursday,16:00:00,18:45:00,JSOM 1.212
835,22SFull,BUAN 6340.003,Programming for Data Science,Jason Parker ,Friday,16:00:00,18:45:00,JSOM 1.212
836,22SFull,BUAN 6340.501,Programming for Data Science,Jason Parker ,Thursday,19:00:00,21:45:00,JSOM 2.801
837,22SFull,BUAN 6341.001,Applied Machine Learning,Zixuan Meng ,Friday,16:00:00,18:45:00,JSOM 1.217
838,22SOpen,BUAN 6341.002,Applied Machine Learning,Zixuan Meng ,Tuesday,13:00:00,15:45:00,JSOM 2.717
839,22SFull,BUAN 6341.003,Applied Machine Learning,Amir Zemoodeh ,Thursday,13:00:00,15:45:00,JSOM 2.717
840,22SOpen,BUAN 6341.004,Applied Machine Learning,Zixuan Meng ,Monday,10:00:00,12:45:00,JSOM 12.202
841,22SOpen,BUAN 6342.501,Applied Natural Language Processing,Harpreet Singh ,Monday,19:00:00,21:45:00,JSOM 2.801
842,22SOpen,BUAN 6344.501,Web Analytics,Tejas Shroff ,Friday,19:00:00,21:45:00,JSOM 2.717
843,22SOpen,BUAN 6346.001,Big Data,Rami El-Youssef ,Tuesday,16:00:00,18:45:00,JSOM 1.107
844,22SOpen,BUAN 6346.002,Big Data,Rami El-Youssef ,Wednesday,16:00:00,18:45:00,JSOM 1.117
845,22SFull,BUAN 6346.501,Big Data,Gasan Elkhodari ,Monday,19:00:00,21:45:00,JSOM 1.217
846,22SFull,BUAN 6346.502,Big Data,Jerry Perez ,Thursday,19:00:00,21:45:00,JSOM 1.107
847,22SOpen,BUAN 6346.503,Big Data,Antonio Paes ,Friday,19:00:00,21:45:00,JSOM 2.106
848,22SFull,BUAN 6356.001,Business Analytics With R,Mark Thouin ,Tuesday,10:00:00,12:45:00,JSOM 1.110
849,22SFull,BUAN 6356.002,Business Analytics With R,Jianqing Chen ,Tuesday,13:00:00,15:45:00,SOM 1.102
850,22SFull,BUAN 6356.003,Business Analytics With R,Shujing Sun ,Wednesday,13:00:00,15:45:00,JSOM 12.202
851,22SFull,BUAN 6356.004,Business Analytics With R,Shujing Sun ,Wednesday,10:00:00,12:45:00,JSOM 12.202
852,22SOpen,BUAN 6356.501,Business Analytics With R,Prakash Shrivastava ,Wednesday,19:00:00,21:45:00,JSOM 11.202
853,22SFull,BUAN 6356.502,Business Analytics With R,Shujing Sun ,Monday,19:00:00,21:45:00,JSOM 2.115
854,22SFull,BUAN 6359.001,Advanced Statistics for Data Science,Khatereh Ahadi ,Wednesday,13:00:00,15:45:00,JSOM 1.217
855,22SFull,BUAN 6359.002,Advanced Statistics for Data Science,Aysegul Toptal ,Thursday,13:00:00,15:45:00,JSOM 1.117
856,22SFull,BUAN 6359.003,Advanced Statistics for Data Science,Rasoul Ramezani ,Friday,16:00:00,18:45:00,JSOM 2.115
857,22SFull,BUAN 6359.501,Advanced Statistics for Data Science,Negin Enayaty Ahangar ,Thursday,19:00:00,21:45:00,JSOM 1.117
858,22SOpen,BUAN 6359.502,Advanced Statistics for Data Science,Rasoul Ramezani ,Tuesday,19:00:00,21:45:00,JSOM 12.214
859,22SFull,BUAN 6385.001,Robotic Process Automation,Gaurav Shekhar ,Monday,16:00:00,18:45:00,JSOM 2.115
860,22SOpen,BUAN 6390.001,Analytics Practicum,"Ranavir Bose , Jeff Kavanaugh ",Tuesday,16:00:00,18:45:00,JSOM 2.902
861,22SOpen,BUAN 6392.001,Causal Analytics and A B Testing,Amit Mehra ,Wednesday,13:00:00,15:45:00,JSOM 12.206
862,22SFull,BUAN 6398.001,Prescriptive Analytics,Athena Alimirzaei ,Monday,10:00:00,12:45:00,SOM 1.102
863,22SFull,BUAN 6398.002,Prescriptive Analytics,Athena Alimirzaei ,Wednesday,13:00:00,15:45:00,JSOM 1.107
864,22SOpen,BUAN 6398.003,Prescriptive Analytics,Rasoul Ramezani ,Friday,13:00:00,15:45:00,JSOM 2.115
865,22SOpen,BUAN 6398.004,Prescriptive Analytics,Rasoul Ramezani ,Tuesday,16:00:00,18:45:00,JSOM 12.214
866,22SOpen,CE 1202.001,Introduction to Electrical and Computer Engineering II,Diana Cogan ,Friday,16:00:00,17:15:00,ECSW 1.365
867,22SOpen,CE 1202.002,Introduction to Electrical and Computer Engineering II,Diana Cogan ,Friday,11:30:00,12:45:00,ECSS 2.203
868,22SOpen,CE 1202.003,Introduction to Electrical and Computer Engineering II,Diana Cogan ,Friday,14:30:00,15:45:00,ECSS 2.201
869,22SFull,CE 1202.004,Introduction to Electrical and Computer Engineering II,Diana Cogan ,Friday,10:00:00,11:15:00,HH 2.502
870,22SFull,CE 1202.301,Introduction to Electrical and Computer Engineering II,Diana Cogan ,Tuesday,10:00:00,11:15:00,SPN 1.115
871,22SOpen,CE 1202.302,Introduction to Electrical and Computer Engineering II,Diana Cogan ,Tuesday,11:30:00,12:45:00,SPN 1.115
872,22SFull,CE 1202.303,Introduction to Electrical and Computer Engineering II,Diana Cogan ,Tuesday,14:30:00,15:45:00,SPN 1.115
873,22SOpen,CE 1202.304,Introduction to Electrical and Computer Engineering II,Diana Cogan ,Tuesday,16:00:00,17:15:00,SPN 1.115
874,22SFull,CE 1202.305,Introduction to Electrical and Computer Engineering II,Diana Cogan ,Thursday,10:00:00,11:15:00,SPN 1.115
875,22SFull,CE 1202.306,Introduction to Electrical and Computer Engineering II,Diana Cogan ,Thursday,11:30:00,12:45:00,SPN 1.115
876,22SFull,CE 1202.307,Introduction to Electrical and Computer Engineering II,Diana Cogan ,Thursday,14:30:00,15:45:00,SPN 1.115
877,22SOpen,CE 1202.308,Introduction to Electrical and Computer Engineering II,Diana Cogan ,Thursday,16:00:00,17:15:00,SPN 1.115
878,22SFull,CE 1337.001,Computer Science I,Scott Dollinger ,Monday,15:00:00,15:50:00,HH 2.402
879,22SFull,CE 1337.001,Computer Science I,Scott Dollinger ,Wednesday,15:00:00,15:50:00,HH 2.402
880,22SFull,CE 1337.001,Computer Science I,Scott Dollinger ,Friday,15:00:00,15:50:00,HH 2.402
